preset,plasticity,n_fig,seed,w_ff,w_gg,w_fg,w_ff_over_gg,assembly_drive,E_fig_figure,E_fig_cloud,E_gnd_figure,E_gnd_cloud,tm_fig_figure,tm_fig_cloud,tm_gnd_figure,tm_gnd_cloud,rec_fig_figure,rec_fig_cloud,rec_gnd_figure,rec_gnd_cloud,inh_fig_figure,inh_fig_cloud,inh_gnd_figure,inh_gnd_cloud,net_fig_figure,net_fig_cloud,net_gnd_figure,net_gnd_cloud
selective,frozen,10,5,0.0,0.0,0.0,nan,0.0,2.3440083778678993,2.621257592351575,2.605066231676992,2.6432055506252023,7.299794178130211,7.488991451669823,7.259715849211785,7.531832579519431,0.0,0.0,0.0,0.0,4.086359107435765,3.826749443563307,3.615183056564446,3.840215271559541,3.2134350706944463,3.662242008106515,3.6445327926473396,3.691617307959892
selective,frozen,10,6,0.0,0.0,0.0,nan,0.0,2.4652048486361458,2.6016663606164725,2.5967840962758575,2.6510200510846267,7.566272647102516,7.451683599237393,7.25683292953255,7.5348753168221405,0.0,0.0,0.0,0.0,4.1124080448858225,3.8337788020477404,3.6430715442165544,3.8422303782149085,3.4538646022166932,3.6179047971896536,3.613761385315995,3.6926449386072315
selective,frozen,10,7,0.0,0.0,0.0,nan,0.0,2.186312899938668,2.72315825117758,2.6397231012014726,2.6366748605847947,6.967179000996428,7.640099913298565,7.273607815426146,7.540109280156533,0.0,0.0,0.0,0.0,3.9276792571687205,3.861896864351471,3.6031179701836047,3.8655675959665574,3.0394997438277067,3.7782030489470957,3.6704898452425416,3.6745416841899754
uniform,plastic,4,0,0.011988262411500882,0.008389298247953756,0.008168229433341077,1.4289946616720837,0.035964787234502645,2.5417738429889445,2.7540281705760696,2.6397541948615393,2.7221022419471526,7.373533206804088,7.590879990668239,7.274355117063129,7.531309011735816,0.2754032856046569,0.22694217117636112,0.210564839876147,0.2184271338144987,3.893203175130837,3.94343440286086,3.807884391446291,3.949500703834098,3.7557333172779073,3.8743877589837394,3.6770355654929845,3.800235441716218
uniform,plastic,4,1,0.01208644968376805,0.008390454652811768,0.00797667023176604,1.440499970966138,0.03625934905130415,2.646406928704911,2.581912617248261,2.6270595265632037,2.7119924824801878,7.545519352056747,7.28953532890726,7.255802423031012,7.488294519813401,0.2754463659242285,0.2199554463436753,0.20955146937483363,0.21595632641929793,3.919757770063569,3.911186774010544,3.7980833335824804,3.922431580150371,3.9012079479174053,3.598304001240391,3.6672705588233634,3.7818192660823264
uniform,plastic,4,2,0.012434788738897633,0.008375477946274013,0.008068620735592547,1.484666166953431,0.0373043662166929,2.666172687027338,2.6811444603392,2.6024507462810655,2.721505053844469,7.525769937955886,7.441301196014466,7.220261034246343,7.519599195077686,0.2771824730164637,0.22558308444972588,0.20823554745389408,0.21802535229648692,3.935955335639843,3.91721661493928,3.803138627946742,3.9310420787407816,3.8669970753325056,3.7496676655249117,3.6253579537534946,3.8065824686333913
uniform,plastic,4,3,0.011899430104416587,0.008375149330472603,0.008079076593937926,1.4208021415356797,0.03569829031324976,2.47267944824766,2.7084637052813103,2.6228211022182983,2.70976621972926,6.951828479558941,7.512793922064991,7.247285707624281,7.50926738505013,0.27409760527548394,0.22920563008980954,0.20817484235949038,0.21724040947012208,3.87673121216232,3.9270407126100273,3.777292357596121,3.9310545316172516,3.3491948726721055,3.8149588395447736,3.6781681923876492,3.795453262903
uniform,plastic,4,4,0.011318069425169705,0.008379763584725565,0.008030985330326612,1.3506430474721285,0.033954208275509115,2.298030719293762,2.8228680794455845,2.6364462218897575,2.7097018405003093,6.897916599327614,7.688293552474724,7.270877523936091,7.513951613749694,0.24977982050276307,0.22180009258861935,0.21100151209848877,0.2177460212816912,3.894888946477762,3.9418894494840315,3.774017800631327,3.931727759378146,3.2528074733526147,3.9682041955793097,3.7078612354032545,3.7999698756532387
uniform,plastic,4,5,0.012457843764734062,0.008369978114987226,0.008020296893000925,1.4883962172406557,0.037373531294202185,2.6158032881179354,2.717564294809682,2.612254989921903,2.716185746032833,7.390992068834976,7.534454960033446,7.2380973733600715,7.525275263472314,0.27319467893453525,0.22426476500932008,0.2078352764990281,0.21757993709658213,3.909568847978693,3.9282088135408757,3.781672209085566,3.9283733898029167,3.7546178997908166,3.8305109115018916,3.664260440773533,3.8144818107659786
uniform,plastic,4,6,0.01230230405933004,0.008380070294303437,0.008042015858480335,1.4680430625615204,0.036906912177990116,2.709699428079845,2.7005114971317186,2.6268883449321185,2.7249661187596153,7.604933035809306,7.505065809789447,7.264387361915344,7.538400673962559,0.2742721180691823,0.22395393155896884,0.2095953600775336,0.21829492159948266,3.9326683371519047,3.9437068856230972,3.7937889480865343,3.9409523543122957,3.9465368167265833,3.7853128557253184,3.6801937739063426,3.815743241249745
uniform,plastic,4,7,0.011120593106977288,0.008406360381448277,0.007973987594882506,1.322878463730744,0.033361779320931866,2.300264390870122,2.789081418406764,2.658171210509793,2.727464126306754,6.930738759790355,7.613081848833133,7.2856706638875055,7.550963792267903,0.24836473322004038,0.2159599366860799,0.2108320203469803,0.21872702286368834,3.8447107668399343,3.951652153755706,3.7827729504908683,3.947295759525411,3.3343927261704613,3.8773896317635055,3.713729733743617,3.8223950556061794
uniform,plastic,6,0,0.01190066679077523,0.008411362049836817,0.008099618095241354,1.41483230899639,0.05950333395387615,2.5718610452038004,2.7545402366712017,2.6455477944415,2.7191197862701237,7.405251162734553,7.5666104352993555,7.269183522681781,7.5335411365745175,0.3267854309960915,0.2342510459352496,0.20944802151818095,0.21691689019989716,3.9737924404368288,3.943168015840823,3.7946604372394623,3.9526161026114695,3.7582441532938153,3.8576934653937833,3.683971106960501,3.797841924162948
uniform,plastic,6,1,0.011894180229910055,0.008429300804302126,0.007887148105875107,1.4110518186561254,0.059470901149550275,2.641360675991462,2.6056035763280776,2.6356582756419207,2.7112157259888012,7.552851689506771,7.288507756404863,7.263859109069815,7.490166665583709,0.3231066879977705,0.22551719805232823,0.20764674777424594,0.21461302713741875,4.020235346578442,3.890279321671868,3.7846990277134873,3.9228453202920965,3.855723030926101,3.6237456327853237,3.6868068291305724,3.7819343724290313
uniform,plastic,6,2,0.01210146509931818,0.008413327449035527,0.007944610025779134,1.4383684900681533,0.060507325496590894,2.6428035910635206,2.689281090141067,2.6037499203542493,2.719934374023964,7.507185314811039,7.447348101268426,7.215961994790928,7.518707342682423,0.3238865552696855,0.23290237545034542,0.20695442943692655,0.21616420325325278,4.036639775560461,3.917538341238317,3.795472463726759,3.9304815546701093,3.794432094520263,3.7627121354804522,3.627443960501097,3.8043899912655683
uniform,plastic,6,3,0.01168003330255347,0.008404470515408973,0.00799430820544194,1.3897405292979486,0.058400166512767346,2.4545239580090774,2.689875612179565,2.6279530375327624,2.7089552038359637,6.928607575269539,7.441044019473873,7.243540303642773,7.512733285420988,0.31411346468088175,0.23213411783494603,0.2065458881282798,0.21579608243578613,3.966686640188311,3.9128363627357827,3.770157368900416,3.930194177013889,3.2760343997621098,3.7603417745730354,3.679928822870637,3.7983351908428857
uniform,plastic,6,4,0.011187944825204231,0.008413530510156607,0.007942840829213826,1.32975625531974,0.055939724126021155,2.2980281487755696,2.8084698480216987,2.6528862455469837,2.7067093159408633,6.892737118513988,7.691249666916866,7.277387171270322,7.509596585559963,0.28923014213362125,0.2273786311173161,0.20906695537338998,0.21656401379580079,3.9666080809625126,3.944604434938097,3.7480928493727026,3.935807595719607,3.215359179685097,3.974023863096085,3.7383612772710095,3.790353003636155
uniform,plastic,6,5,0.012103591784584334,0.008400230285490456,0.007924128728969517,1.4408642826721807,0.060517958922921666,2.558724317364815,2.710497174916233,2.6236194494864478,2.7156661383427525,7.336537038473008,7.5067877407680115,7.235998816576934,7.528259385365528,0.31522051256484995,0.2308785795402331,0.20581051515193813,0.21604284142676966,4.019587764278996,3.93229386118374,3.764363957018438,3.9283715167312145,3.6321697867588623,3.8053724591245035,3.6774453747104348,3.815930710061084
uniform,plastic,6,6,0.011966150653588113,0.008411508004203594,0.007926231024530996,1.4225927916383256,0.05983075326794056,2.6814793119345173,2.6934244278597066,2.63415698088863,2.7225694062741663,7.583257917424236,7.490164850193544,7.262408620972184,7.53144041504042,0.32101090073136823,0.22873612881933575,0.20836345341709944,0.21662691545159096,4.036859246813402,3.9352561649566,3.7821117206775035,3.937525224518204,3.8674095713422014,3.78364481405628,3.6886603537117795,3.8105421059738056
uniform,plastic,6,7,0.011113507813267243,0.008420103866967265,0.007959146939001075,1.3198777579058634,0.05556753906633621,2.3355330874566933,2.802330343656746,2.6692528668062496,2.721267335501543,6.983999432253953,7.63694159692964,7.281001394421404,7.547182056074318,0.2917867456456258,0.2247307047313436,0.20891819907897782,0.21730307061147328,3.924610428347762,3.956637926062265,3.758107990861336,3.950428462533457,3.351175749551817,3.90503437559872,3.731811602639044,3.8140566641523344
uniform,plastic,8,0,0.011681809953462657,0.008452415050262318,0.008035291971600755,1.382067714847973,0.0817726696742386,2.570620693231255,2.744234607270465,2.6633323951113947,2.71937210013742,7.398941128173037,7.534922823785612,7.27993035528642,7.542506641207612,0.3737996333182977,0.24205260092351524,0.20765105647980012,0.21440338607443926,4.05594274924757,3.948246628717926,3.7763539275551175,3.955210290802536,3.716798012243765,3.8287287959912013,3.711227484211102,3.8016997364795166
uniform,plastic,8,1,0.011708564498336658,0.008479684841146055,0.007820268313953571,1.3807782621263327,0.08195995148835661,2.641227838160602,2.616698416537094,2.645725028493355,2.7127157005136397,7.573529432852181,7.311577153224117,7.2652650803369045,7.4933965791864825,0.3703306749527971,0.23200132371476295,0.20470412242759323,0.2125545925456934,4.127487869222922,3.900143526146067,3.7631693477436627,3.9225884465494802,3.8163722385820558,3.6434349507928134,3.7067998550208343,3.7833627251826956
uniform,plastic,8,2,0.011712956459961035,0.008457274778662684,0.007843072654404998,1.384956356096208,0.08199069521972724,2.5783977443062445,2.680427941128266,2.616886494233908,2.717195540266028,7.436448495450745,7.4344085470696175,7.218031807326648,7.50963377380198,0.36097216079440425,0.23681436765041303,0.2046232263335282,0.2136869480664232,4.134578756661336,3.9154658952319585,3.7831882983013907,3.924742179088546,3.6628418995838135,3.7557570194880716,3.6394667353587855,3.7985785427798553
uniform,plastic,8,3,0.011623582171593866,0.008428760665851883,0.007949429395258827,1.3790381092068993,0.08136507520115706,2.480523870266275,2.686922712688031,2.626607713389924,2.7075674228538276,6.980981874727594,7.446477658494468,7.223798632822378,7.508485007032912,0.36064197893874717,0.23902994668910477,0.20446811995626826,0.213197205300457,4.076043520565484,3.91523752124359,3.7597918125712626,3.928776800911313,3.2655803331008584,3.770270083939981,3.6684749402073833,3.792905411422057
uniform,plastic,8,4,0.011001971507486817,0.008460417837906638,0.007877213566802616,1.300405218545215,0.07701380055240772,2.282003632947171,2.7812876833963944,2.673691359107939,2.70805465232417,6.866202547067697,7.659478873809614,7.28142245285146,7.511945776888578,0.32617392210492674,0.23101124879034174,0.20745391798488239,0.21521140411209644,4.0415740153017605,3.9481487269072937,3.7212540584424483,3.939481952067026,3.1508024538708637,3.9423413956926625,3.7676223123938954,3.7876752289336486
uniform,plastic,8,5,0.011758852709994692,0.008449002199489313,0.007841310826615962,1.3917445435989397,0.08231196896996285,2.52027954017772,2.699042708152498,2.6437568657241743,2.719377718040106,7.3080721813185,7.482107506382725,7.243128571452495,7.540337274550611,0.35486984396518434,0.23745484680692958,0.20314994939446343,0.21381524411625197,4.12772153901537,3.92888257350961,3.739568942142977,3.933263261716879,3.5352204862683134,3.7906797796800427,3.7067095787039817,3.8208892569499833
uniform,plastic,8,6,0.011672453366957899,0.008463940818782552,0.00782221069094205,1.3790802200619425,0.0817071735687053,2.62856584990133,2.6809888235527133,2.6554506527596313,2.725957045083759,7.528153306499296,7.462252040682398,7.276867369726074,7.538418291394781,0.3629914020967843,0.23523325799749534,0.20617622406962602,0.21423539695284344,4.1410186087252185,3.937278071677672,3.7623766551336857,3.937095706140782,3.7501260998708617,3.7602072270022227,3.720666938662015,3.8155579822068426
uniform,plastic,8,7,0.010929840469314427,0.008447214588103593,0.007919135085519523,1.2938987586164998,0.07650888328520099,2.3066240452953894,2.805348355060468,2.691639933085299,2.7156157660741167,6.949512935054852,7.641812835041273,7.28685381251032,7.545209056247714,0.3286145123601737,0.2310344512885501,0.20667899732826728,0.21524322994891504,4.006503045082973,3.9576558361811927,3.7282249746551996,3.954688963457076,3.2716244023320527,3.9151914501486287,3.765307835183387,3.8057633227395513
uniform,plastic,10,0,0.011514255728772902,0.008486407730374932,0.007984666686271593,1.3567879478098326,0.10362830155895612,2.563672261590081,2.7452405387817618,2.6772073430125154,2.715076276467774,7.371769440893471,7.528553563994285,7.2827970085769635,7.542709962703735,0.41685226140788706,0.24670124072120042,0.20543546878020463,0.21155564983656375,4.123653481250013,3.9522213406139572,3.7544899389956554,3.955094792273905,3.664968221051345,3.8230334641015284,3.733742538361512,3.7991708202663945
uniform,plastic,10,1,0.011508293068052145,0.008527648536035248,0.007774137614138723,1.349527131591036,0.10357463761246931,2.6437552836116605,2.6426464136835675,2.653776971288429,2.7038300115714153,7.607386155392502,7.344371223995371,7.259788643435523,7.479178897199181,0.41508593171653174,0.23807635838356056,0.2010860594037775,0.20923377493109302,4.241996775032885,3.8995276351238024,3.739204807198301,3.91821600616854,3.780475312076148,3.6829199472551286,3.7216698956409986,3.770196665961734
uniform,plastic,10,2,0.01142470960600105,0.008529817965393429,0.0077475973791765185,1.339384926190989,0.10282238645400944,2.5617083052200553,2.6653090892471245,2.6256425264768573,2.719662433803536,7.440402126538421,7.398555043733829,7.207488257592837,7.51441727527291,0.39851446996561296,0.24002600028777538,0.20236320302499683,0.21099217962965838,4.237862174222896,3.914316501870247,3.7661434280515076,3.9198797460639483,3.601054422281138,3.724264542151358,3.6437080325663267,3.8055297088386197
uniform,plastic,10,3,0.011508786292400451,0.008484321648737966,0.007885940000329642,1.356476895723581,0.10357907663160407,2.4857914825464094,2.6796615127481127,2.636443898149814,2.7092026968875955,6.99735588410929,7.43773611726561,7.231468097742197,7.510159834081369,0.402611399314652,0.24439923566049018,0.2017099159054609,0.21045689048060065,4.173608159521483,3.9179845982288164,3.7455500756029907,3.927281427224538,3.2263591239024594,3.764150754697283,3.687627938044667,3.7933352973374306
uniform,plastic,10,4,0.010813225834377958,0.00851699554809035,0.007819716250106528,1.2696056694314535,0.09731903250940163,2.2802084602759245,2.771063005440015,2.6954283770933856,2.7075298331317534,6.859805735358414,7.614491066130483,7.290168627605129,7.524421523526779,0.3598683080576004,0.23374925836812785,0.20525282163608813,0.21361032114391998,4.110810610802383,3.9505774445928123,3.6939605194254748,3.9435485813129447,3.1088634326136315,3.897662879905796,3.801460929815743,3.7944832633577557
uniform,plastic,10,5,0.01157639564010218,0.008495157342821193,0.007767777794169613,1.3627052652397047,0.10418756076091962,2.5013303437829726,2.7107888461554017,2.6640679009801724,2.7115199316462606,7.299794178130211,7.488991451669823,7.259715849211785,7.531832579519431,0.39504144674575564,0.24193343419604774,0.20076233105834101,0.21072651807133766,4.2313473132587065,3.9203882577602682,3.7146298652709575,3.9338925185749067,3.46348831161726,3.8105366281056,3.7458483149991695,3.8086665790158625
uniform,plastic,10,6,0.011504575163569472,0.00850991505562138,0.007755851616395506,1.351902467695011,0.10354117647212524,2.6285134563619303,2.6888823983285897,2.656737437431519,2.7204190460850795,7.566272647102516,7.451683599237393,7.25683292953255,7.5348753168221405,0.40693028526990926,0.23875949038923272,0.2038431647525837,0.21150102435342516,4.261521030479379,3.928337293962046,3.7434806637720413,3.9355110580520867,3.711681901893046,3.7621057956645814,3.7171954305130916,3.810865283123479
uniform,plastic,10,7,0.010841940443215825,0.008484954785797527,0.007864382410184823,1.2777841151685945,0.09757746398894242,2.3262069361739326,2.810469525751674,2.7027436790656894,2.7062577694249152,6.967179000996428,7.640099913298565,7.273607815426146,7.540109280156533,0.36554169223825855,0.23524537287828634,0.20379586238524205,0.2129617199773815,4.069614800297295,3.9523046616523723,3.6987716852855685,3.960024871800006,3.2631058929373915,3.9230406245244795,3.7786319925258205,3.7930461283339083
uniform,frozen,4,0,0.0,0.0,0.0,nan,0.0,2.4414057144467995,2.681838491655982,2.576794173635282,2.6551174887839046,7.373533206804088,7.590879990668239,7.274355117063129,7.531309011735816,0.0,0.0,0.0,0.0,3.774747740635649,3.82767922155713,3.693979051705303,3.833860546539917,3.598785466168439,3.7632007691111085,3.5803760653578265,3.6974484651958988
uniform,frozen,4,1,0.0,0.0,0.0,nan,0.0,2.5489333971145145,2.512489670046343,2.564354553163494,2.6456820551912195,7.545519352056747,7.28953532890726,7.255802423031012,7.488294519813401,0.0,0.0,0.0,0.0,3.7999803487462724,3.7971374890658076,3.685032819724216,3.8080471296793155,3.745539003310473,3.4923978398414532,3.570769603306794,3.6802473901340833
uniform,frozen,4,2,0.0,0.0,0.0,nan,0.0,2.56614260439802,2.6091124001194426,2.5404370562217973,2.65457681267537,7.525769937955886,7.441301196014466,7.220261034246343,7.519599195077686,0.0,0.0,0.0,0.0,3.8161060424157123,3.8024709417760194,3.6901075989955023,3.8158976610053728,3.709663895540174,3.6388302542384467,3.5301534352508397,3.7037015340723136
uniform,frozen,4,3,0.0,0.0,0.0,nan,0.0,2.3715613338155643,2.6337987002674477,2.5608579097394655,2.6434128168852995,6.951828479558941,7.512793922064991,7.247285707624281,7.50926738505013,0.0,0.0,0.0,0.0,3.758163336879545,3.812063029695308,3.664963296116394,3.8160459100283726,3.1936651426793974,3.7007308923696827,3.5823224115078864,3.693221475021757
uniform,frozen,4,4,0.0,0.0,0.0,nan,0.0,2.21507996847249,2.7527971911469007,2.572239880087449,2.6427818249747776,6.897916599327614,7.688293552474724,7.270877523936091,7.513951613749694,0.0,0.0,0.0,0.0,3.7760153569130543,3.826728638645964,3.6620458221726366,3.8170992494366467,3.1219012424145602,3.8615649138287593,3.6088317017634566,3.6968523643130466
uniform,frozen,4,5,0.0,0.0,0.0,nan,0.0,2.519536753702667,2.6461877674691783,2.5501757914375593,2.6494691447525427,7.390992068834976,7.534454960033446,7.2380973733600715,7.525275263472314,0.0,0.0,0.0,0.0,3.790278836636233,3.8135112528715083,3.6692119065082665,3.8138690489465787,3.6007132321987427,3.720943707161939,3.568885466851804,3.711406214525735
uniform,frozen,4,6,0.0,0.0,0.0,nan,0.0,2.6111175376932625,2.629090114313519,2.5637250014389052,2.65793472241488,7.604933035809306,7.505065809789447,7.264387361915344,7.538400673962559,0.0,0.0,0.0,0.0,3.812669359331356,3.82846609212701,3.681644830488261,3.825901486212861,3.7922636764779494,3.676599717662436,3.5827425314270824,3.7124991877496982
uniform,frozen,4,7,0.0,0.0,0.0,nan,0.0,2.2158405728559387,2.7230598176827607,2.5938954556360247,2.659880304015752,6.930738759790355,7.613081848833133,7.2856706638875055,7.550963792267903,0.0,0.0,0.0,0.0,3.7307051413218963,3.836215851544266,3.6709286874485905,3.832549357207669,3.200033618468459,3.7768659972888665,3.614741976438915,3.7184144350602337
uniform,frozen,6,0,0.0,0.0,0.0,nan,0.0,2.4435176211376763,2.67728635191246,2.5859627726666226,2.6534303956315672,7.405251162734553,7.5666104352993555,7.269183522681781,7.5335411365745175,0.0,0.0,0.0,0.0,3.845720366414915,3.8274140514480854,3.6769747735100267,3.8365555626475945,3.5595307963196374,3.7391963838512687,3.5922087491717547,3.696985573926926
uniform,frozen,6,1,0.0,0.0,0.0,nan,0.0,2.518694585210351,2.5319006636848034,2.576375312911908,2.6460157277088197,7.552851689506771,7.288507756404863,7.263859109069815,7.490166665583709,0.0,0.0,0.0,0.0,3.8909754153976763,3.7769974365339607,3.668644108775225,3.8081890030962846,3.6618762741090958,3.511510319870903,3.5952150002945893,3.681977662487424
uniform,frozen,6,2,0.0,0.0,0.0,nan,0.0,2.5184721383547184,2.612090792440319,2.545092939427202,2.6543947774477954,7.507185314811039,7.447348101268426,7.215961994790928,7.518707342682423,0.0,0.0,0.0,0.0,3.9065057191435573,3.8027428570840116,3.6787202742947436,3.8151990772813997,3.6006795956674815,3.644605244184414,3.5372417204961843,3.7035082654010254
uniform,frozen,6,3,0.0,0.0,0.0,nan,0.0,2.331966537356757,2.612969117446375,2.5694721864592664,2.643688861723326,6.928607575269539,7.441044019473873,7.243540303642773,7.512733285420988,0.0,0.0,0.0,0.0,3.837968145302047,3.798435675586729,3.654170038279628,3.8150450832635876,3.090639429967492,3.6426083438871424,3.589370265363146,3.6976882021574
uniform,frozen,6,4,0.0,0.0,0.0,nan,0.0,2.1942908575567035,2.73497476056171,2.5912973579129135,2.6406939127985165,6.892737118513988,7.691249666916866,7.277387171270322,7.509596585559963,0.0,0.0,0.0,0.0,3.840036238790615,3.829275264281474,3.634296116773413,3.821019521242384,3.052700879723374,3.861974402635391,3.6430910544969093,3.6885770643175784
uniform,frozen,6,5,0.0,0.0,0.0,nan,0.0,2.4413242992364586,2.635056812931701,2.5646329326299075,2.6500941402818308,7.336537038473008,7.5067877407680115,7.235998816576934,7.528259385365528,0.0,0.0,0.0,0.0,3.8898483179130414,3.817215798328067,3.6492297607440123,3.8137016369816927,3.446688720559967,3.689571942439944,3.5867690558329217,3.714557748383836
uniform,frozen,6,6,0.0,0.0,0.0,nan,0.0,2.5588969799896026,2.6189921543509884,2.5737826234104406,2.6565993288299983,7.583257917424236,7.490164850193544,7.262408620972184,7.53144041504042,0.0,0.0,0.0,0.0,3.9067089665790258,3.8201737682794104,3.6669058551354903,3.822536795087207,3.676548950845209,3.6699910819141346,3.5955027658366925,3.7089036199532126
uniform,frozen,6,7,0.0,0.0,0.0,nan,0.0,2.2279069618145755,2.730895413589729,2.607668250963605,2.6547172289655565,6.983999432253953,7.63694159692964,7.281001394421404,7.547182056074318,0.0,0.0,0.0,0.0,3.802462781389578,3.8409112254312974,3.6441132728845056,3.835562420574289,3.181536650864375,3.796030371498344,3.6368881215368978,3.7116196355000284
uniform,frozen,8,0,0.0,0.0,0.0,nan,0.0,2.4179316762986947,2.6621422092074694,2.608317733130366,2.6557094295073913,7.398941128173037,7.534922823785612,7.27993035528642,7.542506641207612,0.0,0.0,0.0,0.0,3.915611411893688,3.831708465411529,3.6537684450721377,3.838690457896804,3.4833297162793486,3.7032143583740824,3.6261619102142824,3.7038161833108085
uniform,frozen,8,1,0.0,0.0,0.0,nan,0.0,2.4952235094787056,2.539220730687147,2.5911806167966596,2.649109623026701,7.573529432852181,7.311577153224117,7.2652650803369045,7.4933965791864825,0.0,0.0,0.0,0.0,3.985339921823678,3.785957727879424,3.64306394467694,3.8076527796213795,3.5881895110285047,3.5256194253446926,3.6222011356599646,3.685743799565105
uniform,frozen,8,2,0.0,0.0,0.0,nan,0.0,2.436490535343933,2.6007657092225442,2.562472533167621,2.6533330755377045,7.436448495450745,7.4344085470696175,7.218031807326648,7.50963377380198,0.0,0.0,0.0,0.0,3.9926873836573162,3.800404672004028,3.6622037957918985,3.809442529301754,3.443761111793429,3.6340038750655905,3.55582801153475,3.7001912445002256
uniform,frozen,8,3,0.0,0.0,0.0,nan,0.0,2.3339972076287716,2.6058198042903222,2.5733295294401692,2.6441711198768063,6.980981874727594,7.446477658494468,7.223798632822378,7.508485007032912,0.0,0.0,0.0,0.0,3.932731245377769,3.8001567424597686,3.637900798518546,3.8134473058187233,3.0482506293498264,3.646320916034697,3.5858978343038324,3.6950377012141886
uniform,frozen,8,4,0.0,0.0,0.0,nan,0.0,2.159333222192575,2.7056896497976095,2.6153656599923645,2.6431519031721282,6.866202547067697,7.659478873809614,7.28142245285146,7.511945776888578,0.0,0.0,0.0,0.0,3.9045128222532544,3.8324515278889755,3.6041789972715756,3.824417275248807,2.9616897248144425,3.8270273459206394,3.677243455579885,3.687528501639772
uniform,frozen,8,5,0.0,0.0,0.0,nan,0.0,2.3839464353942867,2.6193764524723075,2.58879205604915,2.6556240593459095,7.3080721813185,7.482107506382725,7.243128571452495,7.540337274550611,0.0,0.0,0.0,0.0,3.985056708259215,3.813557093757821,3.620887125405124,3.818159086906553,3.323015473059284,3.668550412624903,3.6222414460473713,3.7221781876440567
uniform,frozen,8,6,0.0,0.0,0.0,nan,0.0,2.4856496014235043,2.602489094343644,2.599006986208026,2.6617216638003596,7.528153306499296,7.462252040682398,7.276867369726074,7.538418291394781,0.0,0.0,0.0,0.0,3.9981565596187068,3.821779699423306,3.6434762082613035,3.8219654187719976,3.5299967468805886,3.6404723412590925,3.633391161464772,3.7164528726227823
uniform,frozen,8,7,0.0,0.0,0.0,nan,0.0,2.180518325789491,2.729766154147732,2.6336442198740557,2.650650060222516,6.949512935054852,7.641812835041273,7.28685381251032,7.545209056247714,0.0,0.0,0.0,0.0,3.873892351894282,3.8419552896666667,3.611081309724456,3.8395327473917837,3.0756205831605703,3.799857545374605,3.6757725027858648,3.70567630885593
uniform,frozen,10,0,0.0,0.0,0.0,nan,0.0,2.3898079049497634,2.6603198292696204,2.6278742907051864,2.653729718330448,7.371769440893471,7.528553563994285,7.2827970085769635,7.542709962703735,0.0,0.0,0.0,0.0,3.9696306885782398,3.8348973885796367,3.625803994890917,3.8380595732272047,3.4021387523152313,3.693656175414648,3.656993013686045,3.704650389476531
uniform,frozen,10,1,0.0,0.0,0.0,nan,0.0,2.476825941866588,2.5613906509611275,2.6052194858286275,2.642637290939768,7.607386155392502,7.344371223995371,7.259788643435523,7.479178897199181,0.0,0.0,0.0,0.0,4.084348961271475,3.784927774038523,3.6139068876029334,3.803033045414794,3.523037194121026,3.5594434499568464,3.6458817558325882,3.6761458517843892
uniform,frozen,10,2,0.0,0.0,0.0,nan,0.0,2.403314378993268,2.583546788703977,2.5760443400890356,2.6578277150736316,7.440402126538421,7.398555043733829,7.207488257592837,7.51441727527291,0.0,0.0,0.0,0.0,4.081134516492134,3.7988890520749563,3.6396585280234133,3.8043644065977857,3.3592676100462873,3.599665991658873,3.5678297295694237,3.710052868675123
uniform,frozen,10,3,0.0,0.0,0.0,nan,0.0,2.3189836880620502,2.5954397035808596,2.5895661477571092,2.6479139667186984,6.99735588410929,7.43773611726561,7.231468097742197,7.510159834081369,0.0,0.0,0.0,0.0,4.014366587810869,3.8023091791284402,3.6166937243657626,3.8114901240722583,2.982989296298422,3.6354269381371687,3.6147743733764335,3.6986697100091086
uniform,frozen,10,4,0.0,0.0,0.0,nan,0.0,2.141237690774924,2.69385108325125,2.6412628882364584,2.643990265154867,6.859805735358414,7.614491066130483,7.290168627605129,7.524421523526779,0.0,0.0,0.0,0.0,3.9619856262555633,3.8343974170486965,3.572663793910979,3.8281372188405127,2.8978201091028506,3.780093649081786,3.71750483369415,3.696284304686267
uniform,frozen,10,5,0.0,0.0,0.0,nan,0.0,2.3465286641868963,2.6282416242909643,2.6140024349858795,2.650105198530731,7.299794178130211,7.488991451669823,7.259715849211785,7.531832579519431,0.0,0.0,0.0,0.0,4.073182369896276,3.8050725953542903,3.591070122246445,3.8183335039730557,3.2266118082339363,3.6839188563155303,3.66864572696534,3.7134990755463755
uniform,frozen,10,6,0.0,0.0,0.0,nan,0.0,2.4660384250684952,2.6080702164481493,2.605382461377458,2.6581875070092935,7.566272647102516,7.451683599237393,7.25683292953255,7.5348753168221405,0.0,0.0,0.0,0.0,4.102276215021707,3.8128955030842446,3.618950699596369,3.82017003668541,3.46399643208081,3.638788096153148,3.6378822299361793,3.7147052801367315
uniform,frozen,10,7,0.0,0.0,0.0,nan,0.0,2.1818520130173167,2.7322100079343774,2.649530834725225,2.6431225494659403,6.967179000996428,7.640099913298565,7.273607815426146,7.540109280156533,0.0,0.0,0.0,0.0,3.925571830476866,3.8366283244568677,3.5773085771853688,3.844383394333433,3.041607170519561,3.803471588841699,3.6962992382407776,3.695725885823098
