deviant_position,roving_block,repetition,mean_single_block_gfp_0_180_ms
1,125,14,1.2694892148839063
1,125,15,1.8383866548641468
2,1,1,1.8530365937288464
2,1,2,1.2274859375673752
2,1,3,1.6295569198644504
2,1,4,1.3489347657377966
2,1,5,1.7117003708479268
2,1,6,1.2062198758801337
2,1,7,1.4889510929680472
2,1,8,1.2591944565416084
2,1,9,1.6841108757232461
2,1,10,1.5658202422493357
2,1,11,1.2974637160515945
2,1,12,1.639415943302615
2,1,13,1.0724867843471573
2,1,14,1.589789992268456
2,1,15,1.733742014166397
2,2,1,1.322591365096044
2,2,2,1.3579492324085922
2,2,3,1.0602657667964677
2,2,4,1.622128790024014
2,2,5,1.0189874557163308
2,2,6,1.5459411050177967
2,2,7,1.0668664332506526
2,2,8,1.4847669369197083
2,2,9,1.5088974412686829
2,2,10,1.4543624710043153
2,2,11,1.5550371988853122
2,2,12,1.6064133059473527
2,2,13,1.3174188550020727
2,2,14,1.5284221707402619
2,2,15,1.3919413152511115
2,3,1,1.2122250451853749
2,3,2,1.383896102475649
2,3,3,1.415846131220664
2,3,4,1.4021231162232315
2,3,5,1.5099284637415928
2,3,6,1.5698570410205517
2,3,7,1.2610608061593251
2,3,8,1.2062058541717382
2,3,9,1.3101431939006556
2,3,10,1.3951727478239702
2,3,11,1.416657589801871
2,3,12,1.0506348844065139
2,3,13,1.361273456657781
2,3,14,0.9334576005839561
2,3,15,1.2370644156749677
2,4,1,1.6894369280752608
2,4,2,1.4973517640705991
2,4,3,1.2247764551179925
2,4,4,1.5644251061302963
2,4,5,1.1880622815636321
2,4,6,1.55827415096967
2,4,7,1.1399902093436391
2,4,8,1.2713573866494163
2,4,9,1.5766926324532493
2,4,10,1.441958285847435
2,4,11,2.130166986853303
2,4,12,1.2911204947421209
2,4,13,1.2116330982575638
2,4,14,1.1796696521660923
2,4,15,1.4142119440479335
2,5,1,1.268785819047531
2,5,2,1.8154274665483003
2,5,3,1.292186081828903
2,5,4,1.0548193723290775
2,5,5,1.8329258661660233
2,5,6,1.1675252322851628
2,5,7,1.1352701031091113
2,5,8,1.668243376900579
2,5,9,1.7401253458092356
2,5,10,1.174793102945788
2,5,11,1.5490281186657588
2,5,12,1.0358336766215044
2,5,13,1.9191828206285875
2,5,14,1.5425921006370307
2,5,15,1.685603910899731
2,6,1,1.5170134989870658
2,6,2,1.9666173364399107
2,6,3,1.7509338275502282
2,6,4,0.9612984262120624
2,6,5,1.6502310315159447
2,6,6,1.365226172409902
2,6,7,1.1457685742957593
2,6,8,1.2121845829479905
2,6,9,1.9531519965016795
2,6,10,1.5014252961078571
2,6,11,1.830078067790347
2,6,12,1.8374068043942597
2,6,13,1.2934815026362567
2,6,14,1.3721088721662584
2,6,15,1.400301224574761
2,7,1,1.747951424190695
2,7,2,2.5694377282088983
2,7,3,1.147779335382259
2,7,4,1.3030879453831932
2,7,5,1.7475003567473197
2,7,6,1.2010371337988397
2,7,7,1.4058988870725864
2,7,8,1.5574293713010239
2,7,9,1.3826914600844062
2,7,10,1.4730341235062345
2,7,11,1.7540524366551065
2,7,12,0.9639284576333382
2,7,13,1.4552060760471515
2,7,14,1.0455429957594096
2,7,15,1.0954311630846665
2,8,1,1.6634740618302346
2,8,2,1.3241234863041318
2,8,3,1.0566627413398078
2,8,4,1.326808359375025
2,8,5,1.926463757808721
2,8,6,1.9562705035263823
2,8,7,1.2250544357769195
2,8,8,1.4602970414564793
2,8,9,1.3221456303612176
2,8,10,1.195246943951111
2,8,11,1.6739018612870944
2,8,12,1.6879528987781407
2,8,13,1.7966531875113108
2,8,14,1.3455324958674577
2,8,15,1.5608955993770537
2,9,1,1.5924811290662966
2,9,2,1.3082935779061098
2,9,3,1.13281680599668
2,9,4,1.3400246111196839
2,9,5,1.4024006450650526
2,9,6,1.3036631656960567
2,9,7,1.698909807784446
2,9,8,1.411264478971415
2,9,9,1.256173368189002
2,9,10,1.4697336312546743
2,9,11,1.198359119419602
2,9,12,1.499896304145414
2,9,13,1.3580830289273678
2,9,14,1.3181985182306426
2,9,15,1.077632288770815
2,10,1,1.917551203084601
2,10,2,1.4972336216234157
2,10,3,1.4820894907208721
2,10,4,1.636263686014542
2,10,5,1.4486495802537949
2,10,6,0.8432051163705099
2,10,7,1.2501698177763105
2,10,8,1.7051959901238063
2,10,9,1.0653344916804925
2,10,10,1.044370742508006
2,10,11,1.0623212322345588
2,10,12,0.9434072636593879
2,10,13,1.3130442948677028
2,10,14,1.1424010116529182
2,10,15,1.2184680444970983
2,11,1,0.9188898814864888
2,11,2,1.2480030141704594
2,11,3,1.4819423749480607
2,11,4,1.592681460313977
2,11,5,1.7685594228143757
2,11,6,1.0543198700601277
2,11,7,1.222750200351266
2,11,8,1.1304228427251397
2,11,9,1.6065640646300487
2,11,10,1.7118629511571215
2,11,11,1.3460010772591624
2,11,12,1.467131613507065
2,11,13,1.1568210459696024
2,11,14,0.8711873904458172
2,11,15,1.5960337916894516
2,12,1,1.190044318997958
2,12,2,1.2300496019025036
2,12,3,1.3074688872839408
2,12,4,1.100122631568943
2,12,5,1.2193537830931958
2,12,6,1.0712465566619147
2,12,7,2.190122046383482
2,12,8,0.9134380113507351
2,12,9,1.1821345638203173
2,12,10,1.3632715729234377
2,12,11,1.410794790553673
2,12,12,1.4340422016144705
2,12,13,1.7922862543124365
2,12,14,1.4284564632640522
2,12,15,1.0887213777552895
2,13,1,1.7423990288083275
2,13,2,1.5239125567371221
2,13,3,1.06619935968368
2,13,4,1.652841965304659
2,13,5,0.9490398961806452
2,13,6,1.4668368472349382
2,13,7,0.9476457713845207
2,13,8,1.2010373646946717
2,13,9,1.1216456004440707
2,13,10,1.092065078191452
2,13,11,0.6795333806931482
2,13,12,1.403847526563607
2,13,13,1.570031780567681
2,13,14,0.9215396721905108
2,13,15,1.0946059407923567
2,14,1,1.6209924513505605
2,14,2,0.9536781025148802
2,14,3,1.378391521448775
2,14,4,1.2687109093385227
2,14,5,1.6688548598131543
2,14,6,1.405298662147794
2,14,7,0.9683039704877596
2,14,8,0.7962478739898976
2,14,9,1.2644459209463277
2,14,10,1.1473312806391684
2,14,11,1.3666639346427845
2,14,12,1.6188971072568497
2,14,13,1.4027767731800154
2,14,14,1.1766122130502814
2,14,15,1.086041981644963
2,15,1,1.6441551690666563
2,15,2,1.0113325348856732
2,15,3,1.54945712076202
2,15,4,1.226026645563792
2,15,5,1.641215121797863
2,15,6,1.4392751142658688
2,15,7,1.0907912037788592
2,15,8,1.303191321005671
2,15,9,1.5235090562580635
2,15,10,1.3210205650381948
2,15,11,1.1783545726441365
2,15,12,1.4446417262142566
2,15,13,1.7060577599304745
2,15,14,0.8057532289555479
2,15,15,1.3504609928722107
2,16,1,1.7299431577394728
2,16,2,1.6338362839869849
2,16,3,1.0577996178202786
2,16,4,1.5391095498658445
2,16,5,1.242584912570235
2,16,6,1.2405856053490527
2,16,7,1.3100447975425067
2,16,8,2.1814688072527137
2,16,9,1.2151166846047041
2,16,10,0.9297578267442044
2,16,11,1.4983221616178537
2,16,12,1.4491684523568027
2,16,13,1.4487234858207716
2,16,14,1.5964457629659825
2,16,15,1.0972236941525453
2,17,1,1.7591531386576758
2,17,2,1.1102330046800046
2,17,3,1.462847344394138
2,17,4,1.9483541591577644
2,17,5,1.75262156565476
2,17,6,1.2837984056481824
2,17,7,1.468319324020975
2,17,8,1.5599869881910413
2,17,9,1.5656048871463555
2,17,10,1.3869513116391732
2,17,11,1.48717852179514
2,17,12,1.3110230164897965
2,17,13,1.4216683401664756
2,17,14,1.585490285563903
2,17,15,1.7173104598510984
2,18,1,1.0114109548314962
2,18,2,0.9672330675451736
2,18,3,0.8784118836418132
2,18,4,1.5665323241163074
2,18,5,0.9262812176535402
2,18,6,1.24743023669172
2,18,7,0.9377506654715191
2,18,8,1.030096990489335
2,18,9,1.4595314404760527
2,18,10,1.610294890665059
2,18,11,1.3501457042094878
2,18,12,1.700122864726697
2,18,13,1.7633353049383456
2,18,14,1.3467693137142478
2,18,15,1.0904524395642312
2,19,1,1.0935533623939064
2,19,2,1.6867804003251656
2,19,3,1.5815466380780174
2,19,4,1.0123095915604594
2,19,5,0.9370440321519682
2,19,6,1.3511208487519606
2,19,7,1.341247765163751
2,19,8,1.4959391483593332
2,19,9,1.813258074620639
2,19,10,1.4545854010925268
2,19,11,1.350191551521017
2,19,12,1.2783767743441379
2,19,13,1.632404984969955
2,19,14,1.4486436960340419
2,19,15,1.0973406736442555
2,20,1,1.7980828127057538
2,20,2,1.049057673990133
2,20,3,1.3808548352320682
2,20,4,0.7765218959935403
2,20,5,1.2278489997050175
2,20,6,1.0895894428465456
2,20,7,1.101334025159012
2,20,8,1.1248640875289442
2,20,9,1.605979535995486
2,20,10,1.2432151982482866
2,20,11,1.151222112883553
2,20,12,0.9735196891299666
2,20,13,0.9943857777843673
2,20,14,0.9817951268623999
2,20,15,1.2860686190230324
2,21,1,1.004028290818847
2,21,2,1.0919695337797304
2,21,3,1.2605920589522632
2,21,4,1.2087705183576671
2,21,5,1.396685312425387
2,21,6,0.8703720923550631
2,21,7,1.7200882816648393
2,21,8,0.9018953235500242
2,21,9,1.3471886568813192
2,21,10,0.6346845963346192
2,21,11,0.9163235945061825
2,21,12,1.3689579626477781
2,21,13,0.7488017513245697
2,21,14,0.6807730834844739
2,21,15,1.1114100772757385
2,22,1,1.4032670633480253
2,22,2,1.5319434777969039
2,22,3,1.6837949014390632
2,22,4,1.8676149042519916
2,22,5,1.7725568828348464
2,22,6,1.3249951519872039
2,22,7,1.6434752019101346
2,22,8,1.5330743932240456
2,22,9,1.4431370864170119
2,22,10,1.5638572099578356
2,22,11,1.347867173768242
2,22,12,1.340122768589243
2,22,13,1.0939759934863091
2,22,14,0.9348432093292792
2,22,15,1.2030123867172124
2,23,1,1.4422206894272425
2,23,2,1.7785538558650817
2,23,3,1.1610628782665215
2,23,4,1.6348933414034441
2,23,5,1.7707098359564812
2,23,6,1.6655914032905224
2,23,7,1.5222258400714805
2,23,8,1.4093382103609065
2,23,9,1.819564017653648
2,23,10,1.7037456708558532
2,23,11,1.2150244356691766
2,23,12,1.135354706289515
2,23,13,1.0001408632426003
2,23,14,1.4706331709142486
2,23,15,1.3170112196762274
2,24,1,1.1533903796005176
2,24,2,1.669103633707373
2,24,3,1.4341017935542801
2,24,4,1.9360607371637752
2,24,5,1.8609799082687248
2,24,6,1.4724118953565888
2,24,7,1.4742592388468674
2,24,8,2.051410933455682
2,24,9,0.8064147750098987
2,24,10,1.5399539691130093
2,24,11,1.4691935341810556
2,24,12,1.578280130896887
2,24,13,1.5222412017455358
2,24,14,1.0912661102781072
2,24,15,1.5341733466422862
2,25,1,1.598990518568323
2,25,2,0.9880344071599174
2,25,3,1.0357770777916868
2,25,4,1.4962662405564966
2,25,5,1.374856586257738
2,25,6,1.5479960373761918
2,25,7,1.530985486895906
2,25,8,1.6829943974897221
2,25,9,1.4091030916781726
2,25,10,1.257418973870426
2,25,11,1.4705362529135808
2,25,12,2.0940529360789135
2,25,13,1.0796263766853127
2,25,14,1.2694249382969853
2,25,15,1.7342905078060766
2,26,1,1.651296324809412
2,26,2,1.5018591373117745
2,26,3,1.3449366198317234
2,26,4,1.2324434651440888
2,26,5,1.2957777967615751
2,26,6,1.59493042542197
2,26,7,1.050040256436856
2,26,8,1.4003269731511192
2,26,9,0.7701789262922842
2,26,10,1.2205223581932594
2,26,11,1.5185391107781918
2,26,12,1.6940657448942011
2,26,13,1.4138423777227687
2,26,14,1.6862216474544454
2,26,15,2.2450747878494375
2,27,1,1.1225940906772343
2,27,2,1.6228937450653778
2,27,3,1.4091119208384553
2,27,4,1.321157073944965
2,27,5,1.4780527119741413
2,27,6,1.5868555790738055
2,27,7,0.7818349897385872
2,27,8,1.4061784830888406
2,27,9,1.6716508857665568
2,27,10,1.3098620332002966
2,27,11,1.5459610055264967
2,27,12,1.6769796694071368
2,27,13,1.9108817258845678
2,27,14,1.3639006182222562
2,27,15,1.6147185212815287
2,28,1,1.4536012073270166
2,28,2,1.3481421977287307
2,28,3,0.9505551480367398
2,28,4,1.2084546306138892
2,28,5,1.4931311921949655
2,28,6,1.4050836232488129
2,28,7,1.353883273662303
2,28,8,1.255048275608679
2,28,9,1.6384824621289713
2,28,10,1.5016006330425382
2,28,11,1.7777073955629517
2,28,12,1.1658801790965538
2,28,13,1.1042511750772253
2,28,14,1.7115693325601502
2,28,15,1.2175826093648952
2,29,1,1.196734391401548
2,29,2,1.6985318577748763
2,29,3,1.4602731492232923
2,29,4,1.1409459329593554
2,29,5,1.0365706277223763
2,29,6,1.4367229367355852
2,29,7,1.4447404865640565
2,29,8,1.312347623925078
2,29,9,1.5622532775939957
2,29,10,1.446451007736206
2,29,11,1.4157989976300984
2,29,12,1.6007036773572476
2,29,13,1.266888340479163
2,29,14,1.0695105368801692
2,29,15,1.2193378208866554
2,30,1,1.1897766821266997
2,30,2,1.1477465569268075
2,30,3,1.1354585972815487
2,30,4,1.6540143396247686
2,30,5,1.1488259386681061
2,30,6,1.6249432980110479
2,30,7,1.0585233046258637
2,30,8,0.8279122317034251
2,30,9,1.3385519233460268
2,30,10,1.491390278520703
2,30,11,1.5449984927908398
2,30,12,1.2599924513151224
2,30,13,1.241343965248634
2,30,14,1.2809817462757913
2,30,15,1.7592518837636786
2,31,1,1.4381817738559675
2,31,2,1.8429103256610078
2,31,3,1.1558879273020621
2,31,4,1.328742980605448
2,31,5,1.5241155160690574
2,31,6,2.254641234194074
2,31,7,0.878705587136754
2,31,8,1.2044761491212017
2,31,9,1.4690512775714322
2,31,10,1.023054689096827
2,31,11,2.279778163249174
2,31,12,1.0184919763318718
2,31,13,1.1286043136895494
2,31,14,1.7138824700314503
2,31,15,1.283816007722483
2,32,1,1.3025034697021458
2,32,2,1.5219050252757593
2,32,3,1.4706162259494584
2,32,4,1.446508646939596
2,32,5,1.4962041467142695
2,32,6,1.105942813099671
2,32,7,1.7948468310148213
2,32,8,1.6302164287746137
2,32,9,1.4640073524423252
2,32,10,1.1780487651410547
2,32,11,1.128115717704933
2,32,12,1.724842640109109
2,32,13,1.4541331860766793
2,32,14,1.4119793458147627
2,32,15,1.5727347890938108
2,33,1,1.4263037010895996
2,33,2,1.2975538645195954
2,33,3,1.5718120386588756
2,33,4,1.017980893969815
2,33,5,1.3959165192128036
2,33,6,1.3886574879972087
2,33,7,1.1674851388869458
2,33,8,1.5062162855822252
2,33,9,1.2871954840151316
2,33,10,1.5785833597031917
2,33,11,1.490147250641739
2,33,12,1.3225305366573006
2,33,13,1.1286974242823922
2,33,14,1.6003323900581905
2,33,15,1.0178168395930391
2,34,1,1.2714793627455114
2,34,2,1.6974824322273927
2,34,3,1.2265081763716466
2,34,4,1.3839206485357434
2,34,5,1.2748248471426653
2,34,6,0.9827828020182064
2,34,7,1.4775536351913314
2,34,8,1.0264986266583869
2,34,9,1.3485186067523252
2,34,10,1.5252888168196193
2,34,11,1.252648367972593
2,34,12,1.211635071663942
2,34,13,1.184726249935585
2,34,14,1.5101488825780662
2,34,15,1.2454026998508922
2,35,1,1.55640766450286
2,35,2,1.3174417146602289
2,35,3,0.9094143652504929
2,35,4,1.795629356646532
2,35,5,1.1666473338318628
2,35,6,1.3313995896838091
2,35,7,0.8876270211859408
2,35,8,1.3321517145584332
2,35,9,1.1868955581435747
2,35,10,1.5449330258735627
2,35,11,1.3131648991190776
2,35,12,1.6073509632709984
2,35,13,1.2037666696818525
2,35,14,1.6580378345878661
2,35,15,1.1933299809434978
2,36,1,1.3672791055766411
2,36,2,1.5421187715054816
2,36,3,1.603886616479925
2,36,4,1.0757317442880472
2,36,5,1.0881237734657803
2,36,6,1.4333059671037331
2,36,7,1.1881672431413064
2,36,8,1.5979858256479718
2,36,9,1.4791642838050558
2,36,10,1.3239928416372764
2,36,11,1.3402499295908084
2,36,12,1.3943877966417269
2,36,13,1.5718086320950477
2,36,14,1.5216387536622604
2,36,15,1.688209947365912
2,37,1,1.252274490861385
2,37,2,1.144312315486379
2,37,3,0.812270592113788
2,37,4,0.8927438932476761
2,37,5,1.372107481566243
2,37,6,1.1513555180379431
2,37,7,1.4320086563373913
2,37,8,1.098059865643516
2,37,9,1.1361293603789768
2,37,10,1.7064198036845935
2,37,11,1.5569210164040352
2,37,12,1.9759059508477435
2,37,13,0.8396882032581099
2,37,14,1.370692550477029
2,37,15,1.4959925853573202
2,38,1,1.0063044560237877
2,38,2,1.4142277612374607
2,38,3,1.4563688121893235
2,38,4,1.331640961647706
2,38,5,1.668430227913148
2,38,6,1.3107282672080163
2,38,7,1.1406430911174863
2,38,8,0.9006828169017518
2,38,9,1.2130241437118496
2,38,10,1.0846330151838486
2,38,11,0.8881007673598582
2,38,12,1.5284164669090046
2,38,13,1.586918440734577
2,38,14,0.8050827511528974
2,38,15,1.0992751788337447
2,39,1,1.4885374662202955
2,39,2,1.0992487496079835
2,39,3,0.8573688215691768
2,39,4,1.4594723955502105
2,39,5,1.1379785512510012
2,39,6,1.413385193271291
2,39,7,0.9325985481416493
2,39,8,1.3151032974709556
2,39,9,1.3055194988819556
2,39,10,1.2697246071233679
2,39,11,1.164395572084121
2,39,12,1.539918237107983
2,39,13,1.420668500984623
2,39,14,1.340708981307969
2,39,15,1.1105371385048683
2,40,1,1.3119235870336758
2,40,2,1.1583283878058415
2,40,3,1.1207932602013932
2,40,4,0.8930646647785045
2,40,5,1.2462998465898028
2,40,6,1.9697325643359107
2,40,7,1.109569295019428
2,40,8,1.3583664023343482
2,40,9,1.3386433407850733
2,40,10,1.3033822243067992
2,40,11,1.8379596493904282
2,40,12,1.546071038398825
2,40,13,1.3944039226475304
2,40,14,0.9711820055481236
2,40,15,1.311746560953942
2,41,1,1.3465661341574153
2,41,2,1.4008352143015386
2,41,3,1.6933736669222301
2,41,4,0.929588191610402
2,41,5,1.423454628779349
2,41,6,1.0165783029179425
2,41,7,1.7737500981464718
2,41,8,1.3371961660306821
2,41,9,1.3211952481086675
2,41,10,1.4086564924722988
2,41,11,1.6618455969974781
2,41,12,1.7614558818738724
2,41,13,1.1969673535952174
2,41,14,1.549228706638216
2,41,15,1.3122705825721204
2,42,1,1.5464495997140149
2,42,2,1.364598595386873
2,42,3,2.0777010537344904
2,42,4,1.7337340365863918
2,42,5,1.655647628250597
2,42,6,1.6189379074615915
2,42,7,1.2396966371222706
2,42,8,1.7055107739276933
2,42,9,1.1476384338956018
2,42,10,1.6671870186015092
2,42,11,1.732298436640871
2,42,12,1.4245341076017917
2,42,13,1.8148756852825938
2,42,14,1.7927219525551923
2,42,15,1.6761351689315767
2,43,1,1.8680656201674544
2,43,2,1.7511901460951056
2,43,3,1.5795637197383479
2,43,4,1.3048838821470485
2,43,5,1.1705566911198015
2,43,6,1.236691079540677
2,43,7,1.4654101216885391
2,43,8,1.9877844653693397
2,43,9,1.8632273011368976
2,43,10,1.8509499491404386
2,43,11,1.2805734150159958
2,43,12,1.6806204917126444
2,43,13,1.712557338992863
2,43,14,1.0694469187452493
2,43,15,1.3376103048466776
2,44,1,1.7821548598651276
2,44,2,1.8600240956815233
2,44,3,1.6538515232106852
2,44,4,1.2466415663137391
2,44,5,1.3044447027729018
2,44,6,1.5153330104562537
2,44,7,1.8884128539099945
2,44,8,1.5376132056110752
2,44,9,1.7400009298905195
2,44,10,1.3707352037678713
2,44,11,1.5748323574114904
2,44,12,0.9451022399696536
2,44,13,1.8375874575956999
2,44,14,1.8445761910922547
2,44,15,1.429311365425041
2,45,1,1.6446748980486214
2,45,2,1.5379045000552354
2,45,3,1.594835515453891
2,45,4,1.1037352456255836
2,45,5,1.160013078656775
2,45,6,1.2315337273637477
2,45,7,1.50278680668378
2,45,8,1.6808249622947344
2,45,9,1.139257696224831
2,45,10,1.602237263115711
2,45,11,1.2046097543411072
2,45,12,1.4739067251089961
2,45,13,1.4305905131890404
2,45,14,1.2254527557155654
2,45,15,1.6577211582948448
2,46,1,1.344281506752649
2,46,2,1.9707266680913922
2,46,3,1.220192156993925
2,46,4,1.468501541530947
2,46,5,1.2000817620215807
2,46,6,1.5123069140566636
2,46,7,1.4162295195323507
2,46,8,1.7055919337414385
2,46,9,1.1753405798276713
2,46,10,1.7792509525777425
2,46,11,1.0208812993746457
2,46,12,1.7995786800800633
2,46,13,1.1918549245084262
2,46,14,1.4246589883337657
2,46,15,1.974194676899969
2,47,1,2.098894830177062
2,47,2,1.4458393768155022
2,47,3,1.3907622778231084
2,47,4,1.2948882660242258
2,47,5,1.2092307338219357
2,47,6,1.1182331705471527
2,47,7,1.1467311024837663
2,47,8,1.2770746033782843
2,47,9,1.4049709314577967
2,47,10,1.9181204992164762
2,47,11,1.5114734631688596
2,47,12,1.5817479095258247
2,47,13,1.3591851706158182
2,47,14,1.341423226724708
2,47,15,1.3093652108006104
2,48,1,1.555009774042767
2,48,2,1.2567410040703528
2,48,3,1.2243346934768293
2,48,4,1.6800064161221084
2,48,5,1.446579162288746
2,48,6,1.2922084828064067
2,48,7,1.4001367035873398
2,48,8,1.7432680363498478
2,48,9,1.1644193312496596
2,48,10,1.5227657612689083
2,48,11,1.5136210179212197
2,48,12,1.481576659443792
2,48,13,0.809445108651659
2,48,14,1.5256455177720776
2,48,15,1.1661292699057026
2,49,1,1.6986891689652737
2,49,2,1.299332011361673
2,49,3,1.7072444077049393
2,49,4,1.5249547005361699
2,49,5,1.6732141880892746
2,49,6,1.3089697969228336
2,49,7,1.1594301495854047
2,49,8,1.5850612975312042
2,49,9,1.6674765496908792
2,49,10,1.5842947211941347
2,49,11,1.7772658388509393
2,49,12,1.144079840477445
2,49,13,1.282242778535132
2,49,14,1.068919388696075
2,49,15,1.5500219126549748
2,50,1,1.50561294680125
2,50,2,1.4609176011910703
2,50,3,1.0713231694408174
2,50,4,1.2493628524876157
2,50,5,1.6539126383444978
2,50,6,1.766332820904248
2,50,7,1.4857689736690998
2,50,8,1.638306808022282
2,50,9,1.2402860132839824
2,50,10,1.7731496773128075
2,50,11,1.6854639427872844
2,50,12,1.445720280736379
2,50,13,0.9449211582776211
2,50,14,1.3487483704277754
2,50,15,1.0617661844630841
2,51,1,1.4964331694620006
2,51,2,1.4477469103054412
2,51,3,1.057989910270905
2,51,4,1.033316238016908
2,51,5,1.0833518039802839
2,51,6,1.4765912427115213
2,51,7,1.547002318008373
2,51,8,1.9381642267517507
2,51,9,1.3062468568759746
2,51,10,1.79453294978711
2,51,11,1.3969713212000474
2,51,12,1.4479060074017573
2,51,13,1.5401258392303532
2,51,14,1.2683499491959604
2,51,15,1.483760240516292
2,52,1,0.9431461753636705
2,52,2,1.281954708191423
2,52,3,1.6802066989690947
2,52,4,1.3858192011381785
2,52,5,1.69826481270411
2,52,6,1.3882207302102336
2,52,7,1.1070701344709835
2,52,8,1.3755481269036012
2,52,9,1.4781726997643934
2,52,10,1.1541330781615426
2,52,11,1.43118163594739
2,52,12,1.434238489834943
2,52,13,1.4862127025419363
2,52,14,1.9636374870682258
2,52,15,1.1130614998326598
2,53,1,2.128401393704184
2,53,2,1.196222974245611
2,53,3,1.770961086058808
2,53,4,1.4135744989390377
2,53,5,1.7551975591627074
2,53,6,1.2926860699868972
2,53,7,1.6860678902958373
2,53,8,1.3303649521931271
2,53,9,1.7270247685485003
2,53,10,1.3836103299489675
2,53,11,1.761088158060026
2,53,12,1.2564598657227253
2,53,13,1.4456205191502802
2,53,14,1.3615649223678727
2,53,15,1.5063850410098067
2,54,1,1.215443626607368
2,54,2,1.6102202126227876
2,54,3,1.4001567057366653
2,54,4,1.193056317443527
2,54,5,1.412331089267245
2,54,6,0.970579812609189
2,54,7,1.2511935149844164
2,54,8,0.8579090352382329
2,54,9,1.5860338120239783
2,54,10,1.2669106347225658
2,54,11,1.0276943269453298
2,54,12,1.2592006122645407
2,54,13,1.3435876696240074
2,54,14,0.7379825283831055
2,54,15,1.3971543938425588
2,55,1,1.6588066317205032
2,55,2,2.006067789277273
2,55,3,1.5767525989928095
2,55,4,1.8612862655588749
2,55,5,1.3936102872590415
2,55,6,1.4577741006959928
2,55,7,1.337901921745951
2,55,8,1.3310674542609087
2,55,9,0.8799202193315968
2,55,10,1.5883809536295657
2,55,11,1.1224552473346727
2,55,12,1.7373021670978404
2,55,13,1.6258682496648125
2,55,14,1.280903760484328
2,55,15,1.2947424517427057
2,56,1,1.4659856706817906
2,56,2,1.5738561327779208
2,56,3,1.6194098933392091
2,56,4,1.1678776808042255
2,56,5,1.3126317112472692
2,56,6,0.9947939675767308
2,56,7,0.7698539612605417
2,56,8,1.588378386901867
2,56,9,1.5157165971344269
2,56,10,1.5514582369235552
2,56,11,1.4535899018670146
2,56,12,1.263173790922257
2,56,13,1.2145971516359926
2,56,14,1.4530683981381132
2,56,15,1.6808312455784102
2,57,1,1.075226706223778
2,57,2,1.227164239897303
2,57,3,0.8491888642717315
2,57,4,1.5023444322728907
2,57,5,1.2867038329948077
2,57,6,1.6495330678174984
2,57,7,1.3701755120712096
2,57,8,1.608123770143994
2,57,9,1.5899789080311564
2,57,10,1.3919284116915631
2,57,11,1.5376155648171215
2,57,12,1.571696374535228
2,57,13,1.4319296243308306
2,57,14,1.4631402891490264
2,57,15,1.0728772906543231
2,58,1,1.1566129206492513
2,58,2,1.2087114940458727
2,58,3,1.6707372914161844
2,58,4,1.3556113872218394
2,58,5,0.8761653729760651
2,58,6,1.277703500711797
2,58,7,1.148536685582558
2,58,8,1.8594548612925985
2,58,9,1.541014684592425
2,58,10,1.2761426257891904
2,58,11,1.6232103387462054
2,58,12,1.2340122471886112
2,58,13,1.361063371788241
2,58,14,1.3634239562198005
2,58,15,1.4902991654432454
2,59,1,1.385901257704202
2,59,2,1.761473446814119
2,59,3,2.011016707987276
2,59,4,1.0136038300989978
2,59,5,1.6807569029134477
2,59,6,1.2120156132937057
2,59,7,1.3099067418189707
2,59,8,1.0844473950959865
2,59,9,1.246455837086691
2,59,10,1.1148574556881332
2,59,11,1.5868990264944072
2,59,12,1.141730449303167
2,59,13,1.0684256217695371
2,59,14,1.3045595276796809
2,59,15,1.7796341969389176
2,60,1,1.2819828209012745
2,60,2,1.7547518511045297
2,60,3,1.0468618190357828
2,60,4,1.4093859037573346
2,60,5,1.31971961440439
2,60,6,1.0714937020662088
2,60,7,1.1351013371103653
2,60,8,1.2165131331354542
2,60,9,1.5217920548031991
2,60,10,1.1535189582796637
2,60,11,1.1154699600549753
2,60,12,1.8386752937267874
2,60,13,1.0379698053308708
2,60,14,1.4986972574850421
2,60,15,0.9582134192943251
2,61,1,1.7797356610495407
2,61,2,1.1587095312154878
2,61,3,1.6768637938088586
2,61,4,1.167667596413153
2,61,5,1.0434333434091525
2,61,6,1.8163362866557027
2,61,7,1.490986631073055
2,61,8,1.0948474006626792
2,61,9,1.518035924710286
2,61,10,1.3490385731882757
2,61,11,1.3784064782164784
2,61,12,1.2000993174059986
2,61,13,1.3236723128362362
2,61,14,1.2678799692609937
2,61,15,1.1510321114136526
2,62,1,1.7212051033604956
2,62,2,1.128483716130647
2,62,3,1.0801330204134933
2,62,4,1.1550400829804417
2,62,5,1.1677110948539178
2,62,6,0.9436625050913314
2,62,7,1.3334120124584141
2,62,8,1.627862688746229
2,62,9,0.6845501779516933
2,62,10,0.9462257912252857
2,62,11,1.6068201084875127
2,62,12,1.5802618210012367
2,62,13,0.9221698448752323
2,62,14,1.2394975020309724
2,62,15,1.1905433381797157
2,63,1,2.064044478819352
2,63,2,1.6784613891335185
2,63,3,1.874422114073801
2,63,4,1.2992294760584344
2,63,5,1.899105815861873
2,63,6,1.350280634390315
2,63,7,1.9309506970556174
2,63,8,1.6239027503120367
2,63,9,1.666849757261602
2,63,10,1.6242056665632554
2,63,11,1.5715793080736915
2,63,12,1.3838953945220283
2,63,13,1.4276144403523063
